survey_id,date,id,tree_code,site,zone,plot,genus,spp,tree_number,trunk_number,dbh_mm,health,alive,standing,old_tag,notes
May_2024,5/22/2024,Pin.tae.5837.1,M2_5837_Pin,BRNV,M,2,Pin,tae,5837,1,341,3,1,1,,
May_2024,5/22/2024,Nys.syl.5861.1,M2_5861_Nys,BRNV,M,2,Nys,syl,5861,1,85,4,1,1,,
May_2024,5/22/2024,Pin.tae.5862.1,M2_5862_Pin,BRNV,M,2,Pin,tae,5862,1,465,5,1,1,,
May_2024,5/22/2024,Jun.vir.5863.1,M2_5863_Jun,BRNV,M,2,Jun,vir,5863,1,163,,,,,
May_2024,5/22/2024,Uni.spp.901.1,M2_901_Uni,BRNV,M,2,Uni,spp,901,1,,,,,,Couldn't find
May_2024,5/22/2024,Nys.syl.2421.2,M2_2421_Nys,BRNV,M,2,Nys,syl,2421,2,248,7,1,1,,
May_2024,5/22/2024,Nys.syl.2425.2,M2_2425_Nys,BRNV,M,2,Nys,syl,2425,2,217,8,1,1,,
May_2024,5/22/2024,Nys.syl.2439.2,M2_2439_Nys,BRNV,M,2,Nys,syl,2439,2,129,9,1,1,,
May_2024,5/22/2024,Nys.syl.2425.3,M2_2425_Nys,BRNV,M,2,Nys,syl,2425,3,226,8,1,1,,
May_2024,5/22/2024,Mor.cer.492.1,M2_492_Mor,BRNV,M,2,Mor,cer,492,1,51,8,1,1,,
May_2024,5/22/2024,Mor.cer.5149.1,M2_5149_Mor,BRNV,M,2,Mor,cer,5149,1,55,7,1,1,,
May_2024,5/22/2024,Mor.cer.5148.1,M2_5148_Mor,BRNV,M,2,Mor,cer,5148,1,56,7,1,1,,
May_2024,5/23/2024,Pin.tae.255.1,H0_255_Pin,BRNV,H,0,Pin,tae,255,1,361,5,1,1,,
May_2024,5/23/2024,Nys.syl.256.1,H0_256_Nys,BRNV,H,0,Nys,syl,256,1,79,6,1,1,,
May_2024,5/23/2024,Nys.syl.257.1,H0_257_Nys,BRNV,H,0,Nys,syl,257,1,155,9,1,1,,
May_2024,5/23/2024,Pin.tae.258.1,H0_258_Pin,BRNV,H,0,Pin,tae,258,1,435,6,1,1,,
May_2024,5/23/2024,Nys.syl.259.1,H0_259_Nys,BRNV,H,0,Nys,syl,259,1,32,6,1,1,,
May_2024,5/23/2024,Nys.syl.260.1,H0_260_Nys,BRNV,H,0,Nys,syl,260,1,200,10,1,1,,poison ivy
May_2024,5/23/2024,Nys.syl.261.1,H0_261_Nys,BRNV,H,0,Nys,syl,261,1,70,8,1,1,,
May_2024,5/23/2024,Nys.syl.262.1,H0_262_Nys,BRNV,H,0,Nys,syl,262,1,,0,1,1,,
May_2024,5/23/2024,Nys.syl.263.1,H0_263_Nys,BRNV,H,0,Nys,syl,263,1,,0,0,1,,
May_2024,5/23/2024,Pin.tae.264.1,H0_264_Pin,BRNV,H,0,Pin,tae,264,1,255,4,1,1,,
May_2024,5/23/2024,Nys.syl.265.1,H0_265_Nys,BRNV,H,0,Nys,syl,265,1,132,0,0,1,,
May_2024,5/23/2024,Pin.tae.266.1,H0_266_Pin,BRNV,H,0,Pin,tae,266,1,407,5,1,1,,
May_2024,5/23/2024,Nys.syl.267.1,H0_267_Nys,BRNV,H,0,Nys,syl,267,1,179,8,1,1,,
May_2024,5/23/2024,Nys.syl.268.1,H0_268_Nys,BRNV,H,0,Nys,syl,268,1,183,9,1,1,,
May_2024,5/23/2024,Pin.tae.269.1,H0_269_Pin,BRNV,H,0,Pin,tae,269,1,562,8,1,1,,
May_2024,5/23/2024,Pin.tae.270.1,H0_270_Pin,BRNV,H,0,Pin,tae,270,1,325,8,1,1,,
May_2024,5/23/2024,Nys.syl.271.1,H0_271_Nys,BRNV,H,0,Nys,syl,271,1,207,9,1,1,,
May_2024,5/23/2024,Pin.tae.272.1,H0_272_Pin,BRNV,H,0,Pin,tae,272,1,343,4,1,1,,
May_2024,5/23/2024,Nys.syl.273.1,H0_273_Nys,BRNV,H,0,Nys,syl,273,1,148,8,1,1,,
May_2024,5/23/2024,Nys.syl.274.1,H0_274_Nys,BRNV,H,0,Nys,syl,274,1,58,9,1,1,,
May_2024,5/23/2024,Nys.syl.275.1,H0_275_Nys,BRNV,H,0,Nys,syl,275,1,76,9,1,1,,
May_2024,5/23/2024,Pin.tae.276.1,H0_276_Pin,BRNV,H,0,Pin,tae,276,1,549,9,1,1,,
May_2024,5/23/2024,Nys.syl.277.1,H0_277_Nys,BRNV,H,0,Nys,syl,277,1,32,9,1,1,,
May_2024,5/23/2024,Nys.syl.278.1,H0_278_Nys,BRNV,H,0,Nys,syl,278,1,50,8,1,1,,
May_2024,5/23/2024,Pin.tae.279.1,H0_279_Pin,BRNV,H,0,Pin,tae,279,1,543,6,1,1,,
May_2024,5/23/2024,Pin.tae.280.1,H0_280_Pin,BRNV,H,0,Pin,tae,280,1,350,7,1,1,,
May_2024,5/23/2024,Nys.syl.281.1,H0_281_Nys,BRNV,H,0,Nys,syl,281,1,54,8,1,1,,
May_2024,5/23/2024,Nys.syl.282.1,H0_282_Nys,BRNV,H,0,Nys,syl,282,1,157,9,1,1,,
May_2024,5/23/2024,Ace.rub.283.1,H0_283_Ace,BRNV,H,0,Ace,rub,283,1,235,9,1,1,,
May_2024,5/23/2024,Uni.spp.284.1,H0_284_Uni,BRNV,H,0,Uni,spp,284,1,,,,,,
May_2024,5/23/2024,Nys.syl.285.1,H0_285_Nys,BRNV,H,0,Nys,syl,285,1,308,9,1,1,,
May_2024,5/23/2024,Pin.tae.286.1,H0_286_Pin,BRNV,H,0,Pin,tae,286,1,310,7,1,1,,
May_2024,5/23/2024,Nys.syl.287.1,H0_287_Nys,BRNV,H,0,Nys,syl,287,1,216,9,1,1,,
May_2024,5/23/2024,Nys.syl.288.1,H0_288_Nys,BRNV,H,0,Nys,syl,288,1,179,10,1,1,,
May_2024,5/23/2024,Pin.tae.289.1,H0_289_Pin,BRNV,H,0,Pin,tae,289,1,547,4,1,1,,
May_2024,5/23/2024,Pin.tae.290.1,H0_290_Pin,BRNV,H,0,Pin,tae,290,1,508,7,1,1,,
May_2024,5/23/2024,Liq.sty.291.1,H0_291_Liq,BRNV,H,0,Liq,sty,291,1,240,8,1,1,,
May_2024,5/23/2024,Ile.opa.292.1,H0_292_Ile,BRNV,H,0,Ile,opa,292,1,156,8,1,1,,
May_2024,5/23/2024,Liq.sty.293.1,H0_293_Liq,BRNV,H,0,Liq,sty,293,1,147,9,1,1,,
May_2024,5/23/2024,Liq.sty.293.1,H0_293_Liq,BRNV,H,0,Liq,sty,293,1,131,7,1,1,,
May_2024,5/23/2024,Ile.opa.294.1,H0_294_Ile,BRNV,H,0,Ile,opa,294,1,106,8,1,1,,
May_2024,5/23/2024,Ile.opa.295.1,H0_295_Ile,BRNV,H,0,Ile,opa,295,1,128,8,1,1,,
May_2024,5/23/2024,Pin.tae.296.1,H0_296_Pin,BRNV,H,0,Pin,tae,296,1,275,7,1,1,,
May_2024,5/23/2024,Ace.rub.297.1,H0_297_Ace,BRNV,H,0,Ace,rub,297,1,211,9,1,1,,
May_2024,5/23/2024,Liq.sty.297.1,H0_297_Liq,BRNV,H,0,Liq,sty,297,1,76,8,1,1,,
May_2024,5/23/2024,Ace.rub.298.1,H0_298_Ace,BRNV,H,0,Ace,rub,298,1,131,7,1,1,,
May_2024,5/23/2024,Liq.sty.299.1,H0_299_Liq,BRNV,H,0,Liq,sty,299,1,147,8,1,1,,
May_2024,5/23/2024,Pin.tae.300.1,H0_300_Pin,BRNV,H,0,Pin,tae,300,1,259,8,1,1,,
May_2024,5/23/2024,Nys.syl.5840.1,H0_5840_Nys,BRNV,H,0,Nys,syl,5840,1,90,9,1,1,,
May_2024,5/23/2024,Ile.opa.5841.1,H0_5841_Ile,BRNV,H,0,Ile,opa,5841,1,98,7,1,1,,
May_2024,5/23/2024,Uni.spp.99.1,H0_99_Uni,BRNV,H,0,Uni,spp,99,1,,,,,,
May_2024,5/23/2024,Nys.syl.257.2,H0_257_Nys,BRNV,H,0,Nys,syl,257,2,,,,,,
May_2024,5/23/2024,Nys.syl.274.2,H0_274_Nys,BRNV,H,0,Nys,syl,274,2,44,4,1,1,,
May_2024,5/23/2024,Nys.syl.281.2,H0_281_Nys,BRNV,H,0,Nys,syl,281,2,50,7,1,1,,
May_2024,5/23/2024,Nys.syl.274.3,H0_274_Nys,BRNV,H,0,Nys,syl,274,3,37,0,0,1,,
May_2024,5/23/2024,Pin.tae.5269.1,H0_5269_Pin,BRNV,H,0,Pin,tae,5269,1,22,7,1,1,,
May_2024,5/23/2024,Pin.tae.102.1,H2_102_Pin,BRNV,H,2,Pin,tae,102,1,,0,0,1,,
May_2024,5/23/2024,Pin.tae.103.1,H2_103_Pin,BRNV,H,2,Pin,tae,103,1,,,,,,
May_2024,5/23/2024,Uni.spp.104.1,H2_104_Uni,BRNV,H,2,Uni,spp,104,1,,,,,,
May_2024,5/23/2024,Nys.syl.175.1,H2_175_Nys,BRNV,H,2,Nys,syl,175,1,184,8,1,1,,
May_2024,5/23/2024,Pin.tae.176.1,H2_176_Pin,BRNV,H,2,Pin,tae,176,1,344,4,1,1,,
May_2024,5/23/2024,Pin.tae.177.1,H2_177_Pin,BRNV,H,2,Pin,tae,177,1,360,6,1,1,,
May_2024,5/23/2024,Nys.syl.178.1,H2_178_Nys,BRNV,H,2,Nys,syl,178,1,65,8,1,1,,
May_2024,5/23/2024,Nys.syl.179.1,H2_179_Nys,BRNV,H,2,Nys,syl,179,1,56,9,1,1,,
May_2024,5/23/2024,Pin.tae.180.1,H2_180_Pin,BRNV,H,2,Pin,tae,180,1,251,4,1,1,,
May_2024,5/23/2024,Nys.syl.181.1,H2_181_Nys,BRNV,H,2,Nys,syl,181,1,85,7,1,1,,
May_2024,5/23/2024,Pin.tae.182.1,H2_182_Pin,BRNV,H,2,Pin,tae,182,1,294,5,1,1,,
May_2024,5/23/2024,Pin.tae.183.1,H2_183_Pin,BRNV,H,2,Pin,tae,183,1,321,5,1,1,,
May_2024,5/23/2024,Nys.syl.184.1,H2_184_Nys,BRNV,H,2,Nys,syl,184,1,156,9,1,1,,
May_2024,5/23/2024,Nys.syl.185.1,H2_185_Nys,BRNV,H,2,Nys,syl,185,1,118,7,1,1,,185-191 same tree
May_2024,5/23/2024,Nys.syl.186.1,H2_186_Nys,BRNV,H,2,Nys,syl,186,1,52,6,1,1,,185-191 same tree
May_2024,5/23/2024,Nys.syl.187.1,H2_187_Nys,BRNV,H,2,Nys,syl,187,1,76,7,1,1,,185-191 same tree
May_2024,5/23/2024,Nys.syl.188.1,H2_188_Nys,BRNV,H,2,Nys,syl,188,1,65,7,1,1,,185-191 same tree
May_2024,5/23/2024,Nys.syl.189.1,H2_189_Nys,BRNV,H,2,Nys,syl,189,1,75,6,1,1,,185-191 same tree
May_2024,5/23/2024,Nys.syl.190.1,H2_190_Nys,BRNV,H,2,Nys,syl,190,1,94,7,1,1,,185-191 same tree
May_2024,5/23/2024,Nys.syl.191.1,H2_191_Nys,BRNV,H,2,Nys,syl,191,1,77,6,1,1,,185-191 same tree
May_2024,5/23/2024,Nys.syl.192.1,H2_192_Nys,BRNV,H,2,Nys,syl,192,1,53,5,1,1,,
May_2024,5/23/2024,Pin.tae.193.1,H2_193_Pin,BRNV,H,2,Pin,tae,193,1,445,6,1,1,,
May_2024,5/23/2024,Pin.tae.194.1,H2_194_Pin,BRNV,H,2,Pin,tae,194,1,269,3,1,1,,
May_2024,5/23/2024,Nys.syl.195.1,H2_195_Nys,BRNV,H,2,Nys,syl,195,1,103,7,1,1,,
May_2024,5/23/2024,Pin.tae.196.1,H2_196_Pin,BRNV,H,2,Pin,tae,196,1,319,4,1,1,,
May_2024,5/23/2024,Pin.tae.201.1,H2_201_Pin,BRNV,H,2,Pin,tae,201,1,161,3,1,1,,
May_2024,5/23/2024,Pin.tae.202.1,H2_202_Pin,BRNV,H,2,Pin,tae,202,1,351,2,1,1,,
May_2024,5/23/2024,Pin.tae.203.1,H2_203_Pin,BRNV,H,2,Pin,tae,203,1,447,7,1,1,,
May_2024,5/23/2024,Pin.tae.204.1,H2_204_Pin,BRNV,H,2,Pin,tae,204,1,441,7,1,1,,
May_2024,5/23/2024,Nys.syl.205.1,H2_205_Nys,BRNV,H,2,Nys,syl,205,1,201,8,1,1,,
May_2024,5/23/2024,Nys.syl.206.1,H2_206_Nys,BRNV,H,2,Nys,syl,206,1,97,6,1,1,,
May_2024,5/23/2024,Nys.syl.207.1,H2_207_Nys,BRNV,H,2,Nys,syl,207,1,95,8,1,1,,
May_2024,5/23/2024,Pin.tae.208.1,H2_208_Pin,BRNV,H,2,Pin,tae,208,1,480,8,1,1,,
May_2024,5/23/2024,Nys.syl.210.1,H2_210_Nys,BRNV,H,2,Nys,syl,210,1,200,0,1,1,,
May_2024,5/23/2024,Pin.tae.5839.1,H2_5839_Pin,BRNV,H,2,Pin,tae,5839,1,,0,0,1,,
May_2024,5/23/2024,Pin.tae.5859.1,H2_5859_Pin,BRNV,H,2,Pin,tae,5859,1,341,5,1,1,,
May_2024,5/23/2024,Nys.syl.192.2,H2_192_Nys,BRNV,H,2,Nys,syl,192,2,41,4,1,1,,
May_2024,5/20/2024,Que.bic.5298.1,R1_5298_Que,BRNV,R,1,Que,bic,5298,1,304,7,1,1,,stressed out
May_2024,5/20/2024,Ace.rub.930.1,R1_930_Ace,BRNV,R,1,Ace,rub,930,1,258,6,1,1,,
May_2024,5/20/2024,Ile.opa.932.1,R1_932_Ile,BRNV,R,1,Ile,opa,932,1,126,9,1,1,,
May_2024,5/20/2024,Pin.tae.935.1,R1_935_Pin,BRNV,R,1,Pin,tae,935,1,660,6,1,1,,
May_2024,5/20/2024,Ile.opa.936.1,R1_936_Ile,BRNV,R,1,Ile,opa,936,1,133,9,1,1,,
May_2024,5/20/2024,Ace.rub.937.1,R1_937_Ace,BRNV,R,1,Ace,rub,937,1,439,10,1,1,,
May_2024,5/20/2024,Ille.opa.938.1,R1_938_Ille,BRNV,R,1,Ille,opa,938,1,218,10,1,1,,
May_2024,5/20/2024,Ace.rub.939.1,R1_939_Ace,BRNV,R,1,Ace,rub,939,1,137,7,1,1,,
May_2024,5/20/2024,Ile.opa.940.1,R1_940_Ile,BRNV,R,1,Ile,opa,940,1,65,8,1,1,,
May_2024,5/20/2024,Ile.opa.941.1,R1_941_Ile,BRNV,R,1,Ile,opa,941,1,134,9,1,1,,
May_2024,5/20/2024,Liq.sty.942.1,R1_942_Liq,BRNV,R,1,Liq,sty,942,1,175,5,1,1,,
May_2024,5/20/2024,Ile.opa.943.1,R1_943_Ile,BRNV,R,1,Ile,opa,943,1,81,8,1,1,,
May_2024,5/20/2024,Ace.rub.944.1,R1_944_Ace,BRNV,R,1,Ace,rub,944,1,150,9,1,1,,
May_2024,5/20/2024,Ile.opa.945.1,R1_945_Ile,BRNV,R,1,Ile,opa,945,1,93,8,1,1,,
May_2024,5/20/2024,Ace.rub.946.1,R1_946_Ace,BRNV,R,1,Ace,rub,946,1,86,8,1,1,,
May_2024,5/20/2024,Liq.sty.947.1,R1_947_Liq,BRNV,R,1,Liq,sty,947,1,218,7,1,1,,
May_2024,5/20/2024,Ile.opa.948.`,R1_948_Ile,BRNV,R,1,Ile,opa,948,`,100,9,1,1,,
May_2024,5/20/2024,Liq.sty.949.1,R1_949_Liq,BRNV,R,1,Liq,sty,949,1,454,7,1,1,,
May_2024,5/20/2024,Uni.spp.950.1,R1_950_Uni,BRNV,R,1,Uni,spp,950,1,,0,0,0,,
May_2024,5/20/2024,Liq.sty.951.1,R1_951_Liq,BRNV,R,1,Liq,sty,951,1,209,6,1,1,,
May_2024,5/20/2024,Ace.rub.952.1,R1_952_Ace,BRNV,R,1,Ace,rub,952,1,152,8,1,1,,
May_2024,5/20/2024,Ile.opa.963.1,R1_963_Ile,BRNV,R,1,Ile,opa,963,1,156,9,1,1,,
May_2024,5/20/2024,Pin.tae.954.1,R1_954_Pin,BRNV,R,1,Pin,tae,954,1,638,7,1,1,,
May_2024,5/20/2024,Ile.opa.955.1,R1_955_Ile,BRNV,R,1,Ile,opa,955,1,138,9,1,1,,
May_2024,5/20/2024,Pin.tae.956.1,R1_956_Pin,BRNV,R,1,Pin,tae,956,1,454,7,1,1,,
May_2024,5/20/2024,Ile.opa.957.1,R1_957_Ile,BRNV,R,1,Ile,opa,957,1,141,20,1,1,,
May_2024,5/20/2024,Ile.opa.958.1,R1_958_Ile,BRNV,R,1,Ile,opa,958,1,74,8,1,1,,
May_2024,5/20/2024,Ile.opa.959.1,R1_959_Ile,BRNV,R,1,Ile,opa,959,1,108,8,1,1,,
May_2024,5/20/2024,Ace.rub.960.1,R1_960_Ace,BRNV,R,1,Ace,rub,960,1,182,9,1,1,,
May_2024,5/20/2024,Ace.rub.961.1,R1_961_Ace,BRNV,R,1,Ace,rub,961,1,156,9,1,1,,
May_2024,5/20/2024,Liq.sty.962.1,R1_962_Liq,BRNV,R,1,Liq,sty,962,1,328,9,1,1,,
May_2024,5/20/2024,Uni.spp.963.1,R1_963_Uni,BRNV,R,1,Uni,spp,963,1,71,0,0,1,,
May_2024,5/20/2024,Ile.opa.983.1,R1_983_Ile,BRNV,R,1,Ile,opa,983,1,103,4,1,1,,
May_2024,5/20/2024,Ace.rub.984.1,R1_984_Ace,BRNV,R,1,Ace,rub,984,1,170,9,1,1,,
May_2024,5/20/2024,Ile.opa.938.2,R1_938_Ile,BRNV,R,1,Ile,opa,938,2,212,10,1,1,,
May_2024,5/20/2024,Ile.opa.958.2,R1_958_Ile,BRNV,R,1,Ile,opa,958,2,44,9,1,1,,
May_2024,5/20/2024,Ile.opa.938.3,R1_938_Ile,BRNV,R,1,Ile,opa,938,3,52,8,1,1,,
May_2024,5/20/2024,Ace.rub.960.2,R1_960_Ace,BRNV,R,1,Ace,rub,960,2,170,9,1,1,,
May_2024,5/20/2024,Ace.rub.929.2,R1_929_Ace,BRNV,R,1,Ace,rub,929,2,204,9,1,1,,
May_2024,5/20/2024,Ace.rub.929.1,R1_929_Ace,BRNV,R,1,Ace,rub,929,1,434,9,1,1,,
May_2024,5/20/2024,Ile.opa.948.2,R1_948_Ile,BRNV,R,1,Ile,opa,948,2,44,9,1,1,,
May_2024,5/21/2024,Uni.spp.5064.1,L0_5064_Uni,BRNV,L,0,Uni,spp,5064,1,104,0,0,1,,
May_2024,5/21/2024,Uni.spp.512.1,L0_512_Uni,BRNV,L,0,Uni,spp,512,1,,,,,,
May_2024,5/21/2024,Mor.cer.498.1,L7_498_Mor,BRNV,L,7,Mor,cer,498,1,85,5,1,1,,1 dead trunk
May_2024,5/21/2024,Jun.vir.5.1,L7_5_Jun,BRNV,L,7,Jun,vir,5,1,,,,,,
May_2024,5/21/2024,Mor.cer.500.1,L7_500_Mor,BRNV,L,7,Mor,cer,500,1,66,7,1,1,,
May_2024,5/21/2024,Jun.vir.5029.1,L7_5029_Jun,BRNV,L,7,Jun,vir,5029,1,103,1,1,1,,
May_2024,5/21/2024,Jun.vir.5031.1,L7_5031_Jun,BRNV,L,7,Jun,vir,5031,1,,,,,,
May_2024,5/21/2024,Jun.vir.5032.1,L7_5032_Jun,BRNV,L,7,Jun,vir,5032,1,115,7,1,1,,
May_2024,5/21/2024,Uni.spp.5033.1,L7_5033_Uni,BRNV,L,7,Uni,spp,5033,1,84,0,0,1,,jun.vir
May_2024,5/21/2024,Jun.vir.5034.1,L7_5034_Jun,BRNV,L,7,Jun,vir,5034,1,172,8,1,1,,
May_2024,5/21/2024,Uni.spp.5035.1,L7_5035_Uni,BRNV,L,7,Uni,spp,5035,1,103,0,0,1,,jun.vir
May_2024,5/21/2024,Uni.spp.5036.1,L7_5036_Uni,BRNV,L,7,Uni,spp,5036,1,62,0,0,1,,
May_2024,5/21/2024,Jun.vir.5037.1,L7_5037_Jun,BRNV,L,7,Jun,vir,5037,1,133,4,1,1,,
May_2024,5/21/2024,Jun.vir.5038.1,L7_5038_Jun,BRNV,L,7,Jun,vir,5038,1,100,6,1,1,,
May_2024,5/21/2024,Uni.spp.5039.1,L7_5039_Uni,BRNV,L,7,Uni,spp,5039,1,75,7,1,1,,
May_2024,5/21/2024,Uni.spp.5040.1,L7_5040_Uni,BRNV,L,7,Uni,spp,5040,1,60,0,0,1,,
May_2024,5/21/2024,Mor.cer.5790.1,L7_5790_Mor,BRNV,L,7,Mor,cer,5790,1,40,0,0,1,,
May_2024,5/21/2024,Pin.tae.6.1,L7_6_Pin,BRNV,L,7,Pin,tae,6,1,303,0,0,1,,
May_2024,5/21/2024,Jun.vir.7.1,L7_7_Jun,BRNV,L,7,Jun,vir,7,1,172,4,1,1,,
May_2024,5/21/2024,Jun.vir.8.1,L7_8_Jun,BRNV,L,7,Jun,vir,8,1,160,5,1,1,,poison ivy
May_2024,5/21/2024,Pin.tae.9.1,L7_9_Pin,BRNV,L,7,Pin,tae,9,1,349,0,0,1,,most on ground
May_2024,5/21/2024,Pin.tae.908.1,L7_908_Pin,BRNV,L,7,Pin,tae,908,1,371,0,0,1,,
May_2024,5/21/2024,Jun.vir.975.1,L7_975_Jun,BRNV,L,7,Jun,vir,975,1,118,8,1,1,,
May_2024,5/21/2024,Jun.vir.976.1,L7_976_Jun,BRNV,L,7,Jun,vir,976,1,207,7,1,1,,
May_2024,5/21/2024,Jun.vir.982.1,L7_982_Jun,BRNV,L,7,Jun,vir,982,1,0,0,0,0,,fell
May_2024,5/21/2024,Mor.cer.5153.1,L7_5153_Mor,BRNV,L,7,Mor,cer,5153,1,73,0,0,1,,added
May_2024,5/23/2024,Liq.sty.108.1,H4_108_Liq,BRNV,H,4,Liq,sty,108,1,20,6,1,1,,
May_2024,5/23/2024,Ile.opa.109.1,H4_109_Ile,BRNV,H,4,Ile,opa,109,1,21,6,1,1,,
May_2024,5/23/2024,Ile.opa.110.1,H4_110_Ile,BRNV,H,4,Ile,opa,110,1,25,4,1,1,,
May_2024,5/23/2024,Ile.opa.111.1,H4_111_Ile,BRNV,H,4,Ile,opa,111,1,169,10,1,1,,
May_2024,5/23/2024,Pin.tae.112.1,H4_112_Pin,BRNV,H,4,Pin,tae,112,1,,,,,,
May_2024,5/23/2024,Pin.tae.113.1,H4_113_Pin,BRNV,H,4,Pin,tae,113,1,580,8,1,1,,
May_2024,5/23/2024,Ace.rub.114.1,H4_114_Ace,BRNV,H,4,Ace,rub,114,1,139,0,0,1,,
May_2024,5/23/2024,Pin.tae.115.1,H4_115_Pin,BRNV,H,4,Pin,tae,115,1,326,5,1,1,,
May_2024,5/23/2024,Pin.tae.116.1,H4_116_Pin,BRNV,H,4,Pin,tae,116,1,291,7,1,1,,
May_2024,5/23/2024,Nys.syl.117.1,H4_117_Nys,BRNV,H,4,Nys,syl,117,1,91,9,1,1,,
May_2024,5/23/2024,Pin.tae.118.1,H4_118_Pin,BRNV,H,4,Pin,tae,118,1,409,7,1,1,,
May_2024,5/23/2024,Ace.rub.119.1,H4_119_Ace,BRNV,H,4,Ace,rub,119,1,235,8,1,1,,
May_2024,5/23/2024,Ace.rub.120.1,H4_120_Ace,BRNV,H,4,Ace,rub,120,1,,,,,,
May_2024,5/23/2024,Ace.rub.121.1,H4_121_Ace,BRNV,H,4,Ace,rub,121,1,113,8,1,1,,
May_2024,5/23/2024,Liq.sty.122.1,H4_122_Liq,BRNV,H,4,Liq,sty,122,1,88,7,1,1,,
May_2024,5/23/2024,Nys.syl.123.1,H4_123_Nys,BRNV,H,4,Nys,syl,123,1,141,9,1,1,,
May_2024,5/23/2024,Liq.sty.124.1,H4_124_Liq,BRNV,H,4,Liq,sty,124,1,166,7,1,1,,
May_2024,5/23/2024,Pin.tae.125.1,H4_125_Pin,BRNV,H,4,Pin,tae,125,1,530,7,1,1,,
May_2024,5/23/2024,Pin.tae.126.1,H4_126_Pin,BRNV,H,4,Pin,tae,126,1,240,7,1,1,,
May_2024,5/23/2024,Ile.opa.127.1,H4_127_Ile,BRNV,H,4,Ile,opa,127,1,,8,1,1,,
May_2024,5/23/2024,Pin.tae.128.1,H4_128_Pin,BRNV,H,4,Pin,tae,128,1,463,8,1,1,,
May_2024,5/23/2024,Liq.sty.129.1,H4_129_Liq,BRNV,H,4,Liq,sty,129,1,150,8,1,1,,
May_2024,5/23/2024,Pin.tae.130.1,H4_130_Pin,BRNV,H,4,Pin,tae,130,1,,0,0,0,,Pinus
May_2024,5/23/2024,Ace.rub.131.1,H4_131_Ace,BRNV,H,4,Ace,rub,131,1,,0,0,0,,DEAD
May_2024,5/23/2024,Pin.tae.132.1,H4_132_Pin,BRNV,H,4,Pin,tae,132,1,,0,0,1,,
May_2024,5/23/2024,Pin.tae.133.1,H4_133_Pin,BRNV,H,4,Pin,tae,133,1,,0,0,0,,confirmed kill
May_2024,5/23/2024,Liq.sty.134.1,H4_134_Liq,BRNV,H,4,Liq,sty,134,1,99,8,1,1,,
May_2024,5/23/2024,Ile.opa.135.1,H4_135_Ile,BRNV,H,4,Ile,opa,135,1,92,9,1,1,,
May_2024,5/23/2024,Nys.syl.136.1,H4_136_Nys,BRNV,H,4,Nys,syl,136,1,,,,,,
May_2024,5/23/2024,Pin.tae.137.1,H4_137_Pin,BRNV,H,4,Pin,tae,137,1,300,4,1,1,,
May_2024,5/23/2024,Liq.sty.138.1,H4_138_Liq,BRNV,H,4,Liq,sty,138,1,104,9,1,1,,
May_2024,5/23/2024,Liq.sty.139.1,H4_139_Liq,BRNV,H,4,Liq,sty,139,1,77,5,1,1,,
May_2024,5/23/2024,Ace.rub.140.1,H4_140_Ace,BRNV,H,4,Ace,rub,140,1,207,10,1,1,,
May_2024,5/23/2024,Pin.tae.141.1,H4_141_Pin,BRNV,H,4,Pin,tae,141,1,201,4,1,1,,
May_2024,5/23/2024,Liq.sty.142.1,H4_142_Liq,BRNV,H,4,Liq,sty,142,1,76,4,1,1,,
May_2024,5/23/2024,Liq.sty.143.1,H4_143_Liq,BRNV,H,4,Liq,sty,143,1,81,7,1,1,,
May_2024,05/22/24,Jun.vir.362.1,M6_362_Jun,BRNV,M,6,Jun,vir,362,1,120,4,1,1,,
May_2024,05/22/24,Jun.vir.363.1,M6_363_Jun,BRNV,M,6,Jun,vir,363,1,151,6,1,1,,
May_2024,05/22/24,Pin.tae.365.1,M6_365_Pin,BRNV,M,6,Pin,tae,365,1,485,4,1,1,,
May_2024,05/22/24,Jun.vir.366.1,M6_366_Jun,BRNV,M,6,Jun,vir,366,1,95,4,1,1,,
May_2024,05/22/24,Pin.tae.367.1,M6_367_Pin,BRNV,M,6,Pin,tae,367,1,437,0,0,1,,
May_2024,05/22/24,Jun.vir.368.1,M6_368_Jun,BRNV,M,6,Jun,vir,368,1,124,4,1,1,,
May_2024,05/22/24,Pin.tae.369.1,M6_369_Pin,BRNV,M,6,Pin,tae,369,1,343,3,1,1,,
May_2024,05/22/24,Pin.tae.370.1,M6_370_Pin,BRNV,M,6,Pin,tae,370,1,398,3,1,1,,
May_2024,05/22/24,Nys.syl.371.1,M6_371_Nys,BRNV,M,6,Nys,syl,371,1,169,5,1,1,,
May_2024,05/22/24,Nys.syl.372.1,M6_372_Nys,BRNV,M,6,Nys,syl,372,1,107,0,0,1,,
May_2024,05/22/24,Jun.vir.373.1,M6_373_Jun,BRNV,M,6,Jun,vir,373,1,118,7,1,1,,
May_2024,05/22/24,Nys.syl.374.1,M6_374_Nys,BRNV,M,6,Nys,syl,374,1,49,0,0,1,,
May_2024,05/22/24,Pin.tae.375.1,M6_375_Pin,BRNV,M,6,Pin,tae,375,1,149,2,1,1,,
May_2024,05/22/24,Nys.syl.376.1,M6_376_Nys,BRNV,M,6,Nys,syl,376,1,119,1,1,1,,
