survey_id,date,site,zone,plot,tree_number,tree_code,trunk_number,genus,spp,dbh_mm,health,alive,standing,old_tag,notes
October_2024,2024-10-02,BRNV,H,H2,178,H2_178_Nys,1,Nyssa,sylvatica,65.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,179,H2_179_Nys,1,Nyssa,sylvatica,54.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,180,H2_180_Pin,1,Pinus,taeda,249.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,181,H2_181_Nys,1,Nyssa,sylvatica,88.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,182,H2_182_Pin,1,Pinus,taeda,297.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,183,H2_183_Pin,1,Pinus,taeda,324.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,184,H2_184_Nys,1,Nyssa,sylvatica,152.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,185,H2_185_Nys,1,Nyssa,sylvatica,118.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,186,H2_186_Nys,1,Nyssa,sylvatica,52.0,2.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,187,H2_187_Nys,1,Nyssa,sylvatica,74.0,2.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,188,H2_188_Nys,1,Nyssa,sylvatica,65.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,189,H2_189_Nys,1,Nyssa,sylvatica,73.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,190,H2_190_Nys,1,Nyssa,sylvatica,95.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,191,H2_191_Nys,1,Nyssa,sylvatica,77.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,192,H2_192_Nys,1,Nyssa,sylvatica,52.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,193,H2_193_Pin,1,Pinus,taeda,452.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,194,H2_194_Pin,1,Pinus,taeda,267.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,195,H2_195_Nys,1,Nyssa,sylvatica,104.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,196,H2_196_Pin,1,Pinus,taeda,312.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,201,H2_201_Pin,1,Pinus,taeda,161.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,202,H2_202_Pin,1,Pinus,taeda,358.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,203,H2_203_Pin,1,Pinus,taeda,449.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,204,H2_204_Pin,1,Pinus,taeda,443.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,205,H2_205_Nys,1,Nyssa,sylvatica,202.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,206,H2_206_Nys,1,Nyssa,sylvatica,98.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,207,H2_207_Nys,1,Nyssa,sylvatica,98.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,208,H2_208_Pin,1,Pinus,taeda,470.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,210,H2_210_Nys,1,Nyssa,sylvatica,204.0,10.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,5839,H2_5839_Pin,1,Pinus,taeda,,,,,,
October_2024,2024-10-02,BRNV,H,H2,5859,H2_5859_Pin,1,Pinus,taeda,335.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H2,192,H2_192_Nys,2,Nyssa,sylvatica,41.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,H,H3,101,H3_101_Pin,1,Pinus,taeda,,,,,,confirmed kill
October_2024,2024-10-02,BRNV,H,H3,153,H3_153_Nys,1,Nyssa,sylvatica,,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H3,154,H3_154_Pin,1,Pinus,taeda,261.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H3,155,H3_155_Nys,1,Nyssa,sylvatica,214.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H3,156,H3_156_Pin,1,Pinus,taeda,,,,,,out of plot -> missing
October_2024,2024-10-02,BRNV,H,H3,157,H3_157_Pin,1,Pinus,taeda,415.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H3,158,H3_158_Pin,1,Pinus,taeda,334.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H3,159,H3_159_Nys,1,Nyssa,sylvatica,399.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H3,160,H3_160_Pin,1,Pinus,taeda,491.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H3,161,H3_161_Pin,1,Pinus,taeda,234.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H3,162,H3_162_Ile,1,Ilex,opaca,97.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H3,163,H3_163_Pin,1,Pinus,taeda,368.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,H,H3,164,H3_164_Pin,1,Pinus,taeda,466.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H3,165,H3_165_Ile,1,Ilex,opaca,52.0,6.0,True,True,,split in half
October_2024,2024-10-02,BRNV,H,H3,166,H3_166_Ile,1,Ilex,opaca,133.0,6.0,True,True,,split in half
October_2024,2024-10-02,BRNV,H,H3,167,H3_167_Pin,1,Pinus,taeda,386.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H3,168,H3_168_Nys,1,Nyssa,sylvatica,285.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H3,169,H3_169_Pin,1,Pinus,taeda,340.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H3,170,H3_170_Pin,1,Pinus,taeda,183.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,H,H3,171,H3_171_Pin,1,Pinus,taeda,334.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H3,172,H3_172_Pin,1,Pinus,taeda,433.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H3,173,H3_173_Pin,1,Pinus,taeda,417.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,H,H3,174,H3_174_Pin,1,Pinus,taeda,305.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H3,509,H3_509_Pin,1,Pinus,taeda,,0.0,False,True,,
October_2024,2024-10-02,BRNV,H,H3,510,H3_510_Pin,1,Pinus,taeda,,,,,,confirmed kill
October_2024,2024-10-02,BRNV,H,H3,511,H3_511_Pin,1,Pinus,taeda,,0.0,False,True,,second trunk of 172
October_2024,2024-10-02,BRNV,H,H3,512,H3_512_Uni,1,Unidentifiable,spp.,,,,,,
October_2024,2024-10-02,BRNV,H,H3,575,H3_575_Uni,1,Unidentifiable,spp.,,,,,,
October_2024,2024-10-02,BRNV,H,H3,5842,H3_5842_Pin,1,Pinus,taeda,194.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,H,H3,153,H3_153_Nys,2,Nyssa,sylvatica,130.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H3,512,H3_512_Uni,2,Unidentifiable,spp.,,,,,,
October_2024,2024-10-02,BRNV,H,H3,153,H3_153_Nys,3,Nyssa,sylvatica,129.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,108,H4_108_Liq,1,Liquidambar,styraciflua,73.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,109,H4_109_Ile,1,Ilex,opaca,23.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,110,H4_110_Ile,1,Ilex,opaca,25.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,111,H4_111_Ile,1,Ilex,opaca,171.0,10.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,112,H4_112_Pin,1,Pinus,taeda,,,,,,
October_2024,2024-10-02,BRNV,H,H4,113,H4_113_Pin,1,Pinus,taeda,585.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,114,H4_114_Ace,1,Acer,rubrum,138.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,H,H4,115,H4_115_Pin,1,Pinus,taeda,326.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,116,H4_116_Pin,1,Pinus,taeda,289.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,117,H4_117_Nys,1,Nyssa,sylvatica,94.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,118,H4_118_Pin,1,Pinus,taeda,408.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,119,H4_119_Ace,1,Acer,rubrum,239.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,120,H4_120_Ace,1,Acer,rubrum,,0.0,False,False,,
October_2024,2024-10-02,BRNV,H,H4,121,H4_121_Ace,1,Acer,rubrum,132.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,122,H4_122_Liq,1,Liquidambar,styraciflua,89.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,123,H4_123_Nys,1,Nyssa,sylvatica,137.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,124,H4_124_Liq,1,Liquidambar,styraciflua,165.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,125,H4_125_Pin,1,Pinus,taeda,533.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,126,H4_126_Pin,1,Pinus,taeda,246.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,127,H4_127_Ile,1,Ilex,opaca,123.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,128,H4_128_Pin,1,Pinus,taeda,480.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,129,H4_129_Liq,1,Liquidambar,styraciflua,150.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,130,H4_130_Ace,1,Acer,rubrum,207.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,H,H4,131,H4_131_Ace,1,Acer,rubrum,,,,,,dead
October_2024,2024-10-02,BRNV,H,H4,132,H4_132_Pin,1,Pinus,taeda,307.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,H,H4,133,H4_133_Pin,1,Pinus,taeda,,,,,,confirmed kill
October_2024,2024-10-02,BRNV,H,H4,134,H4_134_Liq,1,Liquidambar,styraciflua,102.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,135,H4_135_Ile,1,Ilex,opaca,100.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,136,H4_136_Nys,1,Nyssa,sylvatica,,,,,,
October_2024,2024-10-02,BRNV,H,H4,137,H4_137_Pin,1,Pinus,taeda,297.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,138,H4_138_Liq,1,Liquidambar,styraciflua,107.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,139,H4_139_Liq,1,Liquidambar,styraciflua,77.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,140,H4_140_Ace,1,Acer,rubrum,209.0,10.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,141,H4_141_Pin,1,Pinus,taeda,260.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,142,H4_142_Liq,1,Liquidambar,styraciflua,73.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,143,H4_143_Liq,1,Liquidambar,styraciflua,79.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,144,H4_144_Pin,1,Pinus,taeda,528.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,145,H4_145_Liq,1,Liquidambar,styraciflua,110.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,146,H4_146_Pin,1,Pinus,taeda,,,,,,
October_2024,2024-10-02,BRNV,H,H4,147,H4_147_Liq,1,Liquidambar,styraciflua,132.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,148,H4_148_Pin,1,Pinus,taeda,388.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,149,H4_149_Ile,1,Ilex,opaca,70.0,10.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,150,H4_150_Pin,1,Pinus,taeda,391.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,151,H4_151_Ace,1,Acer,rubrum,91.0,10.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,152,H4_152_Ace,1,Acer,rubrum,99.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,507,H4_507_Nys,1,Nyssa,sylvatica,122.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,508,H4_508_Pin,1,Pinus,taeda,352.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,992,H4_992_Nys,1,Nyssa,sylvatica,194.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,119,H4_119_Ace,2,Acer,rubrum,104.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,H,H4,140,H4_140_Ace,2,Acer,rubrum,87.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,149,H4_149_Ile,2,Ilex,opaca,64.0,10.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,151,H4_151_Ace,2,Acer,rubrum,64.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H4,149,H4_149_Ile,3,Ilex,opaca,44.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H5,548,H5_548_Pin,1,Pinus,taeda,384.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H5,549,H5_549_Pin,1,Pinus,taeda,448.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H5,550,H5_550_Pin,1,Pinus,taeda,338.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,H,H5,551,H5_551_Ile,1,Ilex,opaca,32.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H5,552,H5_552_Pin,1,Pinus,taeda,389.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,H,H5,553,H5_553_Pin,1,Pinus,taeda,310.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,H,H5,554,H5_554_Nys,1,Nyssa,sylvatica,107.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H5,555,H5_555_Pin,1,Pinus,taeda,390.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,H,H5,556,H5_556_Pin,1,Pinus,taeda,194.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,H,H5,557,H5_557_Nys,1,Nyssa,sylvatica,93.0,7.0,True,True,,out of plot
October_2024,2024-10-02,BRNV,H,H5,558,H5_558_Pin,1,Pinus,taeda,338.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H5,559,H5_559_Ace,1,Acer,rubrum,,,,,,
October_2024,2024-10-02,BRNV,H,H5,560,H5_560_Pin,1,Pinus,taeda,380.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H5,561,H5_561_Pin,1,Pinus,taeda,153.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,H,H5,562,H5_562_Pin,1,Pinus,taeda,359.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,H,H5,563,H5_563_Nys,1,Nyssa,sylvatica,161.0,10.0,True,True,,
October_2024,2024-10-02,BRNV,H,H5,564,H5_564_Ile,1,Ilex,opaca,105.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H5,565,H5_565_Pin,1,Pinus,taeda,317.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H5,566,H5_566_Pin,1,Pinus,taeda,79.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,H,H5,567,H5_567_Nys,1,Nyssa,sylvatica,190.0,6.0,True,True,,out of plot (H2)
October_2024,2024-10-02,BRNV,H,H5,568,H5_568_Pin,1,Pinus,taeda,277.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H5,569,H5_569_Pin,1,Pinus,taeda,295.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H5,570,H5_570_Pin,1,Pinus,taeda,454.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H5,571,H5_571_Ile,1,Ilex,opaca,113.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H5,572,H5_572_Liq,1,Liquidambar,styraciflua,,,,,,
October_2024,2024-10-02,BRNV,H,H5,573,H5_573_Pin,1,Pinus,taeda,356.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H5,907,H5_907_Pin,1,Pinus,taeda,,,,,,
October_2024,2024-10-02,BRNV,H,H5,912,H5_912_Ace,1,Acer,rubrum,198.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,H,H5,571,H5_571_Ile,2,Ilex,opaca,115.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H6,516,H6_516_Ace,1,Acer,spp.,220.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,H,H6,517,H6_517_Pin,1,Pinus,taeda,359.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,H,H6,518,H6_518_Pin,1,Pinus,taeda,128.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H6,519,H6_519_Nys,1,Nyssa,sylvatica,147.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H6,520,H6_520_Pin,1,Pinus,taeda,,,,,,
October_2024,2024-10-02,BRNV,H,H6,521,H6_521_Ile,1,Ilex,opaca,68.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H6,522,H6_522_Uni,1,Unidentifiable,spp.,,,,,,
October_2024,2024-10-02,BRNV,H,H6,523,H6_523_Pin,1,Pinus,taeda,498.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,H,H6,524,H6_524_Uni,1,Unidentifiable,spp.,,,,,,
October_2024,2024-10-02,BRNV,H,H6,525,H6_525_Nys,1,Nyssa,sylvatica,150.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H6,526,H6_526_Pin,1,Pinus,taeda,312.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,H,H6,527,H6_527_Pin,1,Pinus,taeda,355.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H6,528,H6_528_Ile,1,Ilex,opaca,,,,,,new tag 604
October_2024,2024-10-02,BRNV,H,H6,529,H6_529_Pin,1,Pinus,taeda,371.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H6,530,H6_530_Nys,1,Nyssa,sylvatica,53.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,H,H6,531,H6_531_Nys,1,Nyssa,sylvatica,215.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H6,532,H6_532_Jun,1,Juniperus,virginiana,,,,,,
October_2024,2024-10-02,BRNV,H,H6,533,H6_533_Nys,1,Nyssa,sylvatica,215.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H6,534,H6_534_Nys,1,Nyssa,sylvatica,227.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,H,H6,535,H6_535_Pin,1,Pinus,taeda,380.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H6,536,H6_536_Nys,1,Nyssa,sylvatica,65.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,H,H6,537,H6_537_Nys,1,Nyssa,sylvatica,,,,,,
October_2024,2024-10-02,BRNV,H,H6,538,H6_538_Pin,1,Pinus,taeda,462.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H6,539,H6_539_Jun,1,Juniperus,virginiana,67.0,8.0,True,True,,water potential tree
October_2024,2024-10-02,BRNV,H,H6,540,H6_540_Ile,1,Ilex,opaca,42.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H6,541,H6_541_Jun,1,Juniperus,virginiana,48.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H6,542,H6_542_Nys,1,Nyssa,sylvatica,269.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H6,543,H6_543_Pin,1,Pinus,taeda,282.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,H,H6,544,H6_544_Nys,1,Nyssa,sylvatica,132.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H6,545,H6_545_Pin,1,Pinus,taeda,439.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H6,546,H6_546_Pin,1,Pinus,taeda,233.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H6,547,H6_547_Nys,1,Nyssa,sylvatica,67.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,H,H6,521,H6_521_Ile,2,Ilex,opaca,59.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,H,H6,529,H6_529_Pin,2,Pinus,taeda,363.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H6,533,H6_533_Nys,2,Nyssa,sylvatica,143.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H6,604,H6_604_Ile,1,Ilex,opaca,81.0,10.0,True,True,,
October_2024,2024-10-02,BRNV,H,H6,451,H6_451_Nys,1,Nyssa,sylvatica,32.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,H,H6,5307,H6_5307_Pin,1,Pinus,taeda,20.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H7,459,H7_459_Pin,1,Pinus,taeda,407.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,H,H7,460,H7_460_Pin,1,Pinus,taeda,490.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H7,877,H7_877_Nys,1,Nyssa,sylvatica,159.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,H,H7,878,H7_878_Pin,1,Pinus,taeda,,0.0,False,False,,confirmed kill
October_2024,2024-10-02,BRNV,H,H7,879,H7_879_Nys,1,Nyssa,sylvatica,228.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H7,880,H7_880_Nys,1,Nyssa,sylvatica,131.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,H,H7,881,H7_881_Pin,1,Pinus,taeda,328.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H7,882,H7_882_Jun,1,Juniperus,virginiana,34.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,H,H7,883,H7_883_Que,1,Quercus,spp.,66.0,4.0,True,True,,Que.mic?
October_2024,2024-10-02,BRNV,H,H7,884,H7_884_Pin,1,Pinus,taeda,440.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H7,885,H7_885_Pin,1,Pinus,taeda,81.0,8.0,False,True,,
October_2024,2024-10-02,BRNV,H,H7,886,H7_886_Pin,1,Pinus,taeda,175.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H7,887,H7_887_Pin,1,Pinus,taeda,337.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H7,888,H7_888_Uni,1,Unidentifiable,spp.,,0.0,False,True,,
October_2024,2024-10-02,BRNV,H,H7,889,H7_889_Nys,1,Nyssa,sylvatica,92.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,H,H7,890,H7_890_Nys,1,Nyssa,sylvatica,186.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,H,H7,891,H7_891_Pin,1,Pinus,taeda,480.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H7,892,H7_892_Pin,1,Pinus,taeda,397.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H7,893,H7_893_Pin,1,Pinus,taeda,362.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,H,H7,895,H7_895_Nys,1,Nyssa,sylvatica,,4.0,True,True,,poison ivy
October_2024,2024-10-02,BRNV,H,H7,896,H7_896_Pin,1,Pinus,taeda,337.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,H,H7,897,H7_897_Uni,1,Unidentifiable,spp.,,0.0,False,False,,
October_2024,2024-10-02,BRNV,H,H7,898,H7_898_Pin,1,Pinus,taeda,375.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H7,902,H7_902_Nys,1,Nyssa,sylvatica,85.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,H,H7,903,H7_903_Uni,1,Unidentifiable,spp.,,0.0,False,False,,
October_2024,2024-10-02,BRNV,H,H7,906,H7_906_Que,1,Quercus,bicolor,275.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,H,H7,917,H7_917_Nys,1,Nyssa,sylvatica,98.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,H,H7,999,H7_999_Jun,1,Juniperus,virginiana,50.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,H,H7,890,H7_890_Nys,2,Nyssa,sylvatica,,,,,,not found
October_2024,2024-10-02,BRNV,H,H7,894,H7_894_Uni,2,Unidentifiable,spp.,,0.0,False,True,,
October_2024,2024-10-02,BRNV,H,H7,891,H7_891_Pin,2,Pinus,taeda,91.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,R,R1,5298,R1_5298_Que,1,Quercus,bicolor,301.0,7.0,True,True,,Que.alb??
October_2024,2024-10-02,BRNV,R,R1,930,R1_930_Ace,1,Acer,rubrum,254.0,8.0,True,True,,knot
October_2024,2024-10-02,BRNV,R,R1,932,R1_932_Ile,1,Ilex,opaca,126.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,935,R1_935_Pin,1,Pinus,taeda,664.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,936,R1_936_Ile,1,Ilex,opaca,131.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,937,R1_937_Ace,1,Acer,rubrum,436.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,938,R1_938_Ile,1,Ilex,opaca,210.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,939,R1_939_Ace,1,Acer,rubrum,138.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,940,R1_940_Ile,1,Ilex,opaca,70.0,6.0,True,True,,knot @ dbh
October_2024,2024-10-02,BRNV,R,R1,941,R1_941_Ile,1,Ilex,opaca,135.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,942,R1_942_Liq,1,Liquidambar,styraciflua,171.0,5.0,True,True,,knot @ dbh
October_2024,2024-10-02,BRNV,R,R1,943,R1_943_Ile,1,Ilex,opaca,78.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,944,R1_944_Ace,1,Acer,rubrum,149.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,945,R1_945_Ile,1,Ilex,opaca,97.0,9.0,True,True,,knot @ dbh
October_2024,2024-10-02,BRNV,R,R1,946,R1_946_Ace,1,Acer,rubrum,98.0,7.0,True,True,,knot @ dbh
October_2024,2024-10-02,BRNV,R,R1,947,R1_947_Liq,1,Liquidambar,styraciflua,217.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,948,R1_948_Ile,1,Ilex,opaca,101.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,949,R1_949_Liq,1,Liquidambar,styraciflua,449.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,950,R1_950_Uni,1,Unidentifiable,spp.,,,,,,
October_2024,2024-10-02,BRNV,R,R1,951,R1_951_Liq,1,Liquidambar,styraciflua,207.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,952,R1_952_Ace,1,Acer,rubrum,152.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,953,R1_953_Ile,1,Ilex,opaca,152.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,954,R1_954_Pin,1,Pinus,taeda,642.0,6.0,True,True,,
